ID,Name,Start_Date,End_Date,Price_Model,Total_Limit_Salesforce,Campaign_Delivery_Status,Daily_Limit,Total_Limit,Impressions,CVVs,%Delivered,VCR,Vlook_up,Account_Manager,Placement_IDs,Analyst,Booked_Limit
299866,ACUK - Disney Fantastic Four - Sep29 - Oct12 - Burst 2,09/28/2025,12/10/2025,CPM,,Delivered in Full,"102,750","1,451,789","1,454,186","1,315,284",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299998,ACTR - Speed Medya - BiM - Oct11 - Oct12,10/10/2025,12/10/2025,CPCV,,Delivered in Full,"187,500","375,000","412,069","376,495",1,,"299,998",Gencay Evren,C-003238,Peddakotla Raviteja,357143
299876,ACRO - Cum Comunicam- APAPR PensiePriv - Sep1 - Oct12,11/09/2025,12/10/2025,CPCV,,Delivered in Full,"29,253","367,000","409,984","367,154",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299828,ACCS - GroupM CZ - Mazda - Aug25 - Oct12,08/28/2025,12/10/2025,CPCV,,Not Delivered in Full,"7,377","331,950","348,409","320,023",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299809,ACRO - Intersnack Pombar - Aug21 - Oct12,08/21/2025,12/10/2025,CPCV,,Delivered in Full,"4,000","216,000","232,753","216,024",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299510,ACTR - Speed Medya TR - Bim TR - Jun11 - Jun12,11/06/2025,12/06/2025,CPCV,"666,667",Delivered in Full,"400,000","716,000","765,790","718,090",1,,#N/A,Not Found,Not Found,Not Found,Not Found
298974,ACTR - Vodafone TR - 5.5G - Feb20 - Mar17,02/19/2025,12/03/2025,CPCV,,Delivered in Full,"150,000","1,458,333","1,641,231","1,458,957",1,,,Not Found,Not Found,Not Found,Not Found
299019,ACTR - Minds2Lead TR - TME TR - Mickey - Mar4 - Mar12,03/03/2025,12/03/2025,CPCV,,Delivered in Full,"50,000","364,736","399,699","364,938",1,,,Not Found,Not Found,Not Found,Not Found
299965,ACBE - SpaceFwd BE EMEA - US Navy - Oct1 - Nov30,01/10/2025,11/30/2025,CPCV,,Delivered in Full,"100,000","3,040,303","3,226,756","3,040,636",1,,"299,965",Emirhan,,Mohamed Arsath,9050636
300074,ACUSH - Mcdonalds - EMV - Nov4 - Nov30,04/11/2025,11/30/2025,CPM,,Delivered in Full,"140,000","2,510,000","2,510,502","2,444,749",1,,"300,074",Idil Yurtan,C-003281,Mohamed Arsath,2500000
299868,ACUK - GOV UK - ICS This Girl Can - Sep10Nov30,09/09/2025,11/30/2025,CPCV,,Not Delivered in Full,"23,000","1,581,040","1,530,772","1,463,796",1,,"299,868",NA,C-002769,DT,1581040
300112,ACTR - EssenceMediacom TR EMEA - Audi TR - Nov1 - Nov30,12/11/2025,11/30/2025,CPCV,,Delivered in Full,"50,000","962,000","1,057,257","962,317",1,,"300,112",Gencay Evren,C-003458,Rajesh Kumar,961538
300138,ACKZ - Publicis Lego - Nov17 - Nov30,11/18/2025,11/30/2025,CPCV,,Delivered in Full,"67,000","735,000","817,418","735,616",1,,"300,138",Sesil Kaprilyan,C-003496,Asli Ero,700000
300182,ACTR - Ingage TR - Arcelik TR - Nov24 - Nov30,11/25/2025,11/30/2025,CPCV,,Delivered in Full,"100,000","720,000","791,850","720,683",1,,"300,182",Gencay Evren,C-003588,Rajesh Kumar,714285
300048,ACRO - Nestle Romania - Oct22 - Nov30,10/23/2025,11/30/2025,CPCV,,Not Delivered in Full,"3,500","673,444","741,369","669,237",1,,"300,048",Sesil Kaprilyan,C-003245,Asli Ero,663444
300118,ACCZ - Group M CZ - L’Oreal - 15Oct - 30Nov - Czechia,11/13/2025,11/30/2025,CPCV,,Delivered in Full,"45,000","676,667","721,642","677,063",1,,"300,118",Sesil Kaprilyan,C-003473,Asli Ero,666667
300014,ACRO - McDonald's Romania - Oct16 - Nov30,10/16/2025,11/30/2025,CPCV,,Not Delivered in Full,"4,200","465,000","510,015","464,861",1,,"300,014",Sesil Kaprilyan,C-003243,Asli Ero,463375
300061,ACEG - Spotify - 1Nov - 30Nov,10/31/2025,11/30/2025,CPCV,,Delivered in Full,"12,000","435,000","486,670","436,159",1,,"300,061",Gencay Evren,C-003406,Rajesh Kumar,430000
300145,ACTR - Universal McCann TR EMEA - ING Bank TR - Nov19 - Nov30,11/19/2025,11/30/2025,CPCV,,Delivered in Full,"40,000","441,000","481,948","441,272",1,,"300,145",Gencay Evren,C-003540,Rajesh Kumar,440341
300193,ACTR - Native Media TR EMEA - Mavi Jeans TR - Nov28 - Nov30,11/28/2025,11/30/2025,CPCV,,Delivered in Full,"105,000","410,000","441,465","412,993",1,,#N/A,Not Found,Not Found,Not Found,Not Found
300096,ACCZ - Group M - Loreal CZ - Nov1 - Nov30 - Czechia,10/11/2025,11/30/2025,CPCV,,Delivered in Full,"26,000","384,999","416,633","385,541",1,,"300,096",Sesil Kaprilyan,C-003439,Asli Ero,366666
299988,ACCS - DIGILINE EMEA - Shell SK - Oct 01 - Nov 30 - Shell SK,07/10/2025,11/30/2025,CPCV,,Delivered in Full,"6,500","367,500","399,215","367,597",1,,"299,988",Sesil Kaprilyan,C-003186,Asli Ero,350000
300020,ACRS - Vodafone MK - 16Oct - 30Nov,10/15/2025,11/30/2025,CPCV,,Delivered in Full,"7,000","300,000","358,203","300,027",1,,"300,020",Sesil Kaprilyan,C-003259,Asli Ero,296300
300079,ACSK - GroupM - Plzensky Prazdroj - Nov3 - Nov30,04/11/2025,11/30/2025,CPCV,,Delivered in Full,"17,500","330,000","356,262","330,123",1,,"300,079",Sesil Kaprilyan,C-003415,Asli Ero,328572
300199,ACCZ - Group M - Nestle Purina - Nov28 - Nov30,11/28/2025,11/30/2025,CPCV,,Delivered in Full,"170,000","320,000","349,832","321,589",1,,#N/A,Not Found,Not Found,Not Found,Not Found
300119,ACCZ - Group M CZ - L’Oreal - 15Oct - 30Nov - Hungary,11/13/2025,11/30/2025,CPCV,,Delivered in Full,"24,000","326,666","346,828","326,790",1,,"300,119",Sesil Kaprilyan,C-003474,Asli Ero,316666
299977,ACCS - GroupM SK EMEA - IDC Holding SK - Oct1 - Nov30,03/10/2025,11/30/2025,CPCV,,Delivered in Full,"8,000","301,350","332,870","301,385",1,,"299,977",Sesil Kaprilyan,C-003162,Asli Ero,287000
300097,ACCZ - Group M - Loreal CZ - Nov1 - Nov30 - Hungary,10/11/2025,11/30/2025,CPCV,,Delivered in Full,"16,000","287,826","311,554","288,020",1,,"300,097",Sesil Kaprilyan,C-003440,Asli Ero,274119
299847,ACCS - Group M CZ - Nestle CZ - Sep 1 - Nov 30,01/09/2025,11/30/2025,CPCV,,Not Delivered in Full,"2,000","243,858","265,585","243,806",1,,"299,847",Sesil Kaprilyan,C-002990,Asli Ero,232246
300121,ACCZ - Group M CZ - L’Oreal - 15Oct - 30Nov - Slovakia,11/13/2025,11/30/2025,CPCV,,Delivered in Full,"19,000","245,294","261,906","245,522",1,,"300,121",Sesil Kaprilyan,C-003475,Asli Ero,235294
299996,ACSR - McCann - Intesa SanPaolo Bank - Oct9 - Nov30,09/10/2025,11/30/2025,CPCV,,Delivered in Full,"4,200","210,000","246,195","210,033",1,,"299,996",Sesil Kaprilyan,C-003228,Asli Ero,200000
300082,ACSK - Slovnaft Winter Priming - Nov4 - Nov30,04/11/2025,11/30/2025,CPCV,,Not Delivered in Full,"13,000","183,750","199,689","180,568",1,,"300,082",Sesil Kaprilyan,C-003426,Asli Ero,175000
300098,ACCZ - Group M - Loreal CZ - Nov1 - Nov30 - Slovakia,10/11/2025,11/30/2025,CPCV,,Not Delivered in Full,"12,000","176,470","188,826","173,932",1,,"300,098",Sesil Kaprilyan,C-003441,Asli Ero,168067
300115,ACBE - SpaceFwd BE EMEA - EG Lunestil BE - Nov 11 - Nov 30 NEW,11/11/2025,11/30/2025,CPCV,,Delivered in Full,"15,000","168,758","180,840","168,804",1,,"300,115",Emirhan Ayan,C-003460,Mohamed Arsath,160722
300091,ACUK - T7S - Ladbrokes - Oct1 - Dec31 - BLS,07/11/2025,11/30/2025,CPM,,Delivered in Full,"10,000","140,000","140,049","123,121",1,,#N/A,Not Found,Not Found,Not Found,Not Found
300126,ACRS - Supermart MK Black Friday - 13Nov - 30Nov - BF Opsta,11/14/2025,11/30/2025,CPCV,,Delivered in Full,"4,509","76,666","87,599","76,711",1,,"300,126",Sesil Kaprilyan,C-003469,Asli Ero,66666
300125,ACRS - Supermart MK Black Friday - 13Nov - 30Nov - BF Klimi,11/14/2025,11/30/2025,CPCV,,Delivered in Full,"4,509","76,666","86,910","76,710",1,,"300,125",Sesil Kaprilyan,C-003468,Asli Ero,66666
300170,ACRS - Vodafone MK - 16Oct - 30Nov (2),11/21/2025,11/30/2025,CPCV,,Delivered in Full,"26,000","54,915","63,850","55,121",1,,"300,170",Sesil Kaprilyan,,Asli Ero,54915
300171,ACRS - Vodafone MK - 11Nov - 30Nov,11/21/2025,11/30/2025,CPCV,,Delivered in Full,"4,800","54,915","63,031","55,115",1,,"300,171",Sesil Kaprilyan,C-003566,Asli Ero,54915
300015,ACRO - McDonald's Romania - Oct16 - Nov30 - AV,10/16/2025,11/30/2025,CPCV,,Delivered in Full,535,"51,000","54,495","51,002",1,,"300,015",Sesil Kaprilyan,C-003242,Asli Ero,46337
300062,ACEG - Spotify - 1Nov - 30Nov - Added Value,10/31/2025,11/30/2025,CPCV,,Delivered in Full,"1,000","45,000","50,226","45,106",1,,"300,062",Gencay Evren,C-003407,Rajesh Kumar,43000
300099,ACTR - EssenceMediacom - Volkswagen TR - Nov7 - Nov28,10/11/2025,11/28/2025,CPCV,,Delivered in Full,"30,000","670,000","708,462","670,207",1,,"300,099",Gencay Evren,C-003455,Rajesh Kumar,666667
300188,ACTR - Speed Medya TR - BiM TR - Nov26 - Nov28,11/26/2025,11/28/2025,CPCV,,Delivered in Full,"150,000","540,000","588,520","540,990",1,,"300,188",Gencay Evren,C-003603,Rajesh Kumar,535714
300167,ACTR - Speed Medya TR - BiM TR - Nov21 - Nov28,11/21/2025,11/28/2025,CPCV,,Delivered in Full,"40,000","358,000","394,817","358,937",1,,"300,167",Yesim Utku,C-003582,Rajesh Kumar,357143
300181,ACTR - Speed Medya TR - BiM TR - Nov25 - Nov27,11/25/2025,11/27/2025,CPCV,,Delivered in Full,"100,000","360,000","393,251","362,576",1,,"300,181",Gencay Evren,C-003595,Rajesh Kumar,357143
299982,ACSR - Media Pool - PERUTNINA PTUJ - Oct6 - Nov28,06/10/2025,11/27/2025,CPCV,,Delivered in Full,"3,888","210,000","226,476","210,014",1,,"299,982",Sesil Kaprilyan,C-003187,Asli Ero,200000
300088,ACTR - Universal McCann TR - Sahibinden TR - Nov6 - Nov25,06/11/2025,11/25/2025,CPCV,,Delivered in Full,"70,000","1,380,000","1,724,039","1,380,433",1,,"300,088",Gencay Evren,C-003443,Rajesh Kumar,1379310
300068,ACUSH - McD McCrispy - Nov3 - Nov23,03/11/2025,11/24/2025,CPM,,Delivered in Full,"120,000","3,562,000","3,562,747","3,463,421",1,,"300,068",Idil Yurtan,C-003415,Mohamed Arsath,3529159
300031,ACRO - HTTPOOL - NetBet - Oct22 - Nov22,10/22/2025,11/24/2025,CPCV,,Not Delivered in Full,"21,000","786,470","891,656","779,738",1,,"300,031",Sesil Kaprilyan,C-003284,Asli Ero,470588
300032,ACRO - HTTPOOL - NetBet - Oct22 - Nov22 (Added Value),10/22/2025,11/24/2025,CPCV,,Not Delivered in Full,"3,000","78,647","84,875","75,696",1,,"300,032",Sesil Kaprilyan,C-003283,Asli Ero,47058
300087,ACBE - SpaceFwd BE EMEA - KeyTrade Bank BE - Nov06 - Nov30,06/11/2025,11/23/2025,CPCV,,Delivered in Full,"77,000","707,000","777,286","707,504",1,,"300,087",Idil Yurtan,C-003424,Mohamed Arsath,696429
300051,ACDK - Norlys - 1Nov - 23Nov,10/31/2025,11/23/2025,CPCV,,Delivered in Full,"30,000","505,000","546,155","505,155",1,,"300,051",Sesil Kaprilyan,C-003361,Asli Ero,500000
300174,ACTR - Speed Medya TR - BiM TR - Nov22 - Nov23,11/22/2025,11/23/2025,CPCV,,Delivered in Full,"260,000","375,000","417,258","376,210",1,,#N/A,Not Found,Not Found,Not Found,Not Found
300037,ACRS - WPP SRB - Vichy HR - 23Oct - 23Nov,10/22/2025,11/23/2025,CPCV,,Not Delivered in Full,"6,100","192,000","209,023","191,967",1,,"300,037",Sesil Kaprilyan,C-003287,Asli Ero,190000
300035,ACRS - WPP SRB - Vichy SRB - 23Oct - 23Nov,10/22/2025,11/23/2025,CPCV,,Not Delivered in Full,"6,100","192,000","204,214","191,743",1,,"300,035",Sesil Kaprilyan,C-003288,Asli Ero,190000
300038,ACRS - WPP SRB - Vichy BUG - 23Oct - 23Nov,10/22/2025,11/23/2025,CPCV,,Not Delivered in Full,"6,050","192,000","203,599","191,986",1,,"300,038",Sesil Kaprilyan,C-003286,Asli Ero,190000
300056,Test5 - ACKZ - P&G Kazakhstan - 24Oct - 25Dec,11/17/2025,11/23/2025,CPCV,,Delivered in Full,"2,000","10,000","11,358","10,208",1,,#N/A,Not Found,Not Found,Not Found,Not Found
300144,ACTR - Speed Medya TR - BiM TR - Nov19 - Nov21,11/19/2025,11/21/2025,CPCV,,Delivered in Full,"230,000","536,000","593,829","537,540",1,,"300,144",Gencay Evren,C-003531,Rajesh Kumar,535714
300130,ACTR - Speed Medya TR - BiM TR - Nov14 - Nov21,11/14/2025,11/21/2025,CPCV,,Delivered in Full,"45,000","357,500","391,968","360,271",1,,"300,130",Gencay Evren,C-003478,Rajesh Kumar,357143
300054,ACRS - Neptun MK - 27Oct - 17Nov,10/26/2025,11/17/2025,CPCV,,Delivered in Full,"8,000","207,017","231,564","207,112",1,,"300,054",Sesil Kaprilyan,C-003362,Asli Ero,200000
299867,ACCS - Zenith Media Slovakia EMEA - TatraBank Slovakia - Sep 8 - Nov 16,03/11/2025,11/16/2025,CPCV,,Not Delivered in Full,"19,000","400,882","415,950","386,425",1,,"299,867",Sesil Kaprilyan,C-003200,Asli Ero,381793
300131,ACTR - Speed Medya TR - BiM TR - Nov15 - Nov16,11/15/2025,11/16/2025,CPCV,,Delivered in Full,"100,000","358,000","392,446","361,682",1,,#N/A,Not Found,Not Found,Not Found,Not Found
300066,ACDK - Nordisk Film DK - Nov3 - Nov16,02/11/2025,11/16/2025,CPCV,,Not Delivered in Full,"7,800","123,529","130,153","121,826",1,,"300,066",Sesil Kaprilyan,C-003366,Asli Ero,117647
299922,ACBE - Understood.org - Learning Disabilities - Sep19 - Nov15,09/18/2025,11/15/2025,CPM,,Delivered in Full,"100,000","2,010,000","2,010,436",0,1,,"299,922",Idil Yurtan,C-003106,Rajesh Kumar,2010000
300028,ACTR - And Partnership TR - Garanti Bankasi - 20Oct - 15Nov,10/19/2025,11/15/2025,CPCV,,Delivered in Full,"16,722","430,000","458,979","430,943",1,,"300,028",Gencay Evren,C-003308,Rajesh Kumar,430000
300064,ACTR - Vivident TR - EMEA - Nov1 - Nov15,01/11/2025,11/15/2025,CPCV,,Delivered in Full,"9,200","138,000","149,354","138,786",1,,"300,064",Gencay Evren,C-003413,Rajesh Kumar,137931
300117,ACTR - Speed Medya TR - BiM TR - Nov13 - Nov14,11/13/2025,11/14/2025,CPCV,,Delivered in Full,"215,000","536,000","593,388","540,380",1,,"300,117",Gencay Evren,C-003472,Rajesh Kumar,535714
300086,ACTR - Adinteraction TR - Kral Sakir TR - Nov5 - Nov14,10/11/2025,11/14/2025,CPCV,,Delivered in Full,"60,000","390,000","424,353","392,082",1,,"300,086",Gencay Evren,C-003438,Rajesh Kumar,386364
300100,ACTR - Speed Medya TR EMEA - BiM TR - Nov11 - Nov13,11/11/2025,11/13/2025,CPCV,,Delivered in Full,"160,000","360,000","401,892","366,248",1,,"300,100",Gencay Evren,C-003447,Rajesh Kumar,357143
299877,ACSR - Neptun - Happy Week - Sep11 - Oct7,09/10/2025,11/10/2025,CPCV,,Not Delivered in Full,"24,500","283,500","265,959","243,281",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299872,ACTR - Speed Medya TR - Bim TR - Sep10 - Sep11,09/09/2025,11/09/2025,CPCV,,Delivered in Full,"750,000","1,124,999","1,299,026","1,182,203",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299863,ACTR - Vivaki TR - CarrefourSA - TBC - Sep4 - Sep11,07/09/2025,11/09/2025,CPCV,,Not Delivered in Full,"52,500","210,000","151,195","141,170",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299513,ACTR - Krombera TR - World Line TR - Jun11 - Jun30,10/06/2025,11/07/2025,CPCV,,Not Delivered in Full,"18,662","553,000","591,208","551,996",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299367,ACBG - Devin Bublz - Universal Media - May12 - Jun11,05/14/2025,11/06/2025,CPCV,"681,818",Not Delivered in Full,"3,000","250,000","266,805","248,872",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299429,ACSR - WMG Bambi SRB - May22 - June11,05/27/2025,11/06/2025,CPCV,"4,134,521",Delivered in Full,"50,000","201,000","228,313","204,825",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299353,ACTR - Speed Medya TR - Bim TR - May10 - May11,09/05/2025,11/05/2025,CPCV,"788,078",Delivered in Full,"400,000","716,000","789,407","725,019",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299352,ACTR - Ingage TR - Arcelik TR - Anneler Gunu - Apr10 - May11,09/05/2025,11/05/2025,CPCV,"1,384,416",Delivered in Full,"300,000","442,106","523,357","445,094",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299216,ACCR - Manner - United Media  - Apr7 - Apr30,09/04/2025,11/05/2025,CPCV,"526,316",Not Delivered in Full,"3,000","210,000","233,475","209,241",1,,#N/A,Not Found,Not Found,Not Found,Not Found
298955,ACTR - BTC Turk - Kripto - Feb12 - Mar11,11/02/2025,11/03/2025,CPCV,,Not Delivered in Full,"40,000","832,000","943,643","828,895",1,,,Not Found,Not Found,Not Found,Not Found
299022,ACTR - Vivaki TR - Disney+ - Daredevil - Mar5 - Mar11,04/03/2025,11/03/2025,CPCV,,Delivered in Full,"70,000","359,210","414,241","359,280",1,,,Not Found,Not Found,Not Found,Not Found
299968,ACTR - Speed Medya - BiM - Oct2 - Oct31,02/10/2025,10/31/2025,CPCV,,Not Delivered in Full,"58,000","1,687,500","1,782,105","1,593,466",1,,"299,968",Gencay Evren,C-003176,Rajesh Kumar,1607143
299878,ACTR - Vivident TR - EMEA - Sep 11 - Oct 31,07/10/2025,10/31/2025,CPCV,,Not Delivered in Full,"35,255","1,333,645","1,315,089","1,209,408",1,,"299,878",Gencay Evren,"C-003039, C-003214",Rajesh Kumar,551724
299888,ACRO - McDonald's Employer - Sep09 - Oct31,11/09/2025,10/31/2025,CPCV,,Delivered in Full,"18,400","787,500","921,332","787,867",1,,"299,888",Sesil Kaprilyan,C-003050,Rajesh Kumar,750000
299951,ACCS - Group M - HTTPOOL - L’Oreal CZ - Sep9 - Oct31 - CZ,09/28/2025,10/31/2025,CPCV,,Delivered in Full,"17,000","700,000","765,423","700,136",1,,"299,951",Sesil Kaprilyan,C-003203,Rajesh Kumar,666666
299935,ACCS - Publicis CZ - mBank CZ - Oct 1 - Oct 31,01/10/2025,10/31/2025,CPCV,,Delivered in Full,"12,500","350,001","382,452","350,289",1,,"299,935",Sesil Kaprilyan,C-003270,Rajesh Kumar,333333
299973,ACCS - Group M - Mentos - Oct 1 - Oct31,03/10/2025,10/31/2025,CPCV,,Delivered in Full,"12,500","349,999","369,974","350,263",1,,"299,973",Sesil Kaprilyan,C-003184,Rajesh Kumar,333333
299967,ACCS - Publicis - mBank - Oct2 - Oct31,02/10/2025,10/31/2025,CPCV,"1,407,476",Not Delivered in Full,"24,000","331,154","363,366","331,151",1,,"299,967",Sesil Kaprilyan,C-003231,Mohamed Arsath,315384
299952,ACCS - Group M - HTTPOOL - L’Oreal CZ - Sep1 - Oct31 - HU,09/28/2025,10/31/2025,CPCV,,Delivered in Full,"10,000","319,630","344,104","319,857",1,,"299,952",Sesil Kaprilyan,C-003204,Rajesh Kumar,304409
300029,ACRO - Omniperform Romania - Lego TR - Oct7 - Oct31,06/10/2025,10/31/2025,CPCV,,Delivered in Full,"21,000","315,000","340,457","316,433",1,,"300,029",Sesil Kaprilyan,C-003244,Rajesh Kumar,300000
299983,ACRO - GroupM - Unilever RO - Oct1 - Oct31,06/10/2025,10/31/2025,CPCV,,Delivered in Full,"9,200","308,231","332,458","308,484",1,,"299,983",Sesil Kaprilyan,C-003234,Rajesh Kumar,293554
300030,ACRO - Zenith RO EMEA - Loreal - 16Oct - 31Oct,10/20/2025,10/31/2025,CPCV,,Delivered in Full,"26,000","277,941","304,243","278,526",1,,"300,030",Sesil Kaprilyan,C-003269,Rajesh Kumar,264706
299953,ACCS - Group M - HTTPOOL - L’Oreal CZ - Sep1 - Oct31 - SK,09/28/2025,10/31/2025,CPCV,,Delivered in Full,"6,500","264,706","287,248","264,920",1,,"299,953",Sesil Kaprilyan,C-003205,Rajesh Kumar,252101
299855,ACSR - Halkbank MK - Sep4 - Oct31,05/09/2025,10/31/2025,CPCV,,Delivered in Full,"8,500","197,400","227,236","197,420",1,,"299,855",Sesil Kaprilyan,C-002994,Mohamed Arsath,188000
299883,ACSR - GroupM - Dove Men - Sep10 - Oct31,12/09/2025,10/31/2025,CPCV,,Delivered in Full,"4,200","210,000","221,142","210,008",1,,"299,883",Sesil Kaprilyan,C-003033,Mohamed Arsath,200000
299978,ACHU - Disney - Publicis - Oct3 - Oct31,03/10/2025,10/31/2025,CPCV,,Delivered in Full,"7,000","204,750","216,150","205,027",1,,"299,978",Gencay Evren,C-003188,Rajesh Kumar,195000
300053,ACTR - Vivident TR - EMEA - Sep 11 - Oct 31 - V2,10/27/2025,10/31/2025,CPCV,"536,461",Not Delivered in Full,"2,000","125,000","113,490","104,694",1,,"300,053",Gencay Evren,"C-003039, C-003214",Rajesh Kumar,689655
299891,ACRO - McDonald's Employer - Sep09 - Oct31 AV,11/09/2025,10/31/2025,CPCV,,Delivered in Full,"1,400","75,050","79,151","75,086",1,,"299,891",Sesil Kaprilyan,C-003049,Rajesh Kumar,71476
299974,ACCS - Group M - Mentos - Oct 1 - Oct31 BLS,03/10/2025,10/31/2025,CPM,,Delivered in Full,"3,300","50,000","50,016","41,964",1,,"299,974",Sesil Kaprilyan,NA,Rajesh Kumar,47619
300033,ACRO - Zenith RO EMEA - Loreal - 16Oct - 31Oct AV,10/21/2025,10/31/2025,CPCV,,Delivered in Full,"2,800","27,793","30,175","28,219",1,,"300,033",Sesil Kaprilyan,C-003268,Rajesh Kumar,26469
300057,ACTR - SpeedMedya TR - BIM - 28Oct - 30Oct,10/28/2025,10/30/2025,CPCV,,Not Delivered in Full,"100,000","580,000","617,250","570,874",1,,"300,057",Gencay Evren,C-003374,Rajesh Kumar,552380
300027,ACTR - Volkswagen TR - 20Oct - 29Oct,10/19/2025,10/29/2025,CPCV,,Delivered in Full,0,"705,000","763,248","710,827",1,,"300,027",Gencay Evren,C-003275,Mohamed Arsath,666667
299985,ACTR - EssenceMediacom TR EMEA - Volkswagen TR - Oct 6 - Oct 29,06/10/2025,10/28/2025,CPCV,,Not Delivered in Full,"30,018","700,000","698,531","661,279",1,,"299,985",Gencay Evren,C-003201,Mohamed Arsath,666667
299984,ACTR - Essence Mediacom - Volkswagen TR - Oct6 - Oct29,06/10/2025,10/28/2025,CPCV,,Not Delivered in Full,"47,000","700,000","353,125","331,248",0,,"299,984",Gencay Evren,C-003230,Rajesh Kumar,666667
300047,Do not use - Test,10/27/2025,10/28/2025,CPCV,,Delivered in Full,0,"1,000","3,276","2,833",3,,#N/A,Not Found,Not Found,Not Found,Not Found
299857,ACCH - Blutspende - Sep8 - Oct26,07/09/2025,10/26/2025,CPM,,Delivered in Full,"43,000","1,083,600","1,084,241","975,519",1,,"299,857",Idil Yurtan,C-002952,Mohamed Arsath,1032000
300049,ACTR - SpeedMedya TR - BIM TR - 25Oct - 26Oct,10/24/2025,10/26/2025,CPCV,,Delivered in Full,"262,500","375,000","416,832","376,260",1,,"300,049",Gencay Evren,C-003307,Asli Ero,357143
299858,ACCH - Blutspende - Sep8 - Oct26 - Added Value,07/09/2025,10/26/2025,CPM,,Delivered in Full,437,"20,846","20,846","19,186",1,,"299,858",Idil Yurtan,C-002953,DT,20640
299932,ACUK - Clarins - Sep25 - Oct25,09/24/2025,10/25/2025,CPCV,,Delivered in Full,0,"1,990,833","2,165,552","1,991,325",1,,"299,932",NA,C-003147,DT,1990833
299933,ACUK - Clarins - Sep25 - Oct25 - AV,09/24/2025,10/25/2025,CPCV,,Delivered in Full,0,"497,708","530,396","497,870",1,,"299,933",NA,C-003148,DT,497708
300039,ACTR - Speed Medya TR - BIM TR - 22Oct - 24Oct,10/21/2025,10/24/2025,CPCV,,Delivered in Full,0,"562,499","649,140","570,241",1,,"300,039",Gencay Evren,C-003296,Asli Ero,535714
299893,ACSR - Universal Media Skopje - Bitolska Mlekara MK - Sep16 - Oct24,09/16/2025,10/24/2025,CPCV,,Delivered in Full,"9,700","296,000","377,432","296,127",1,,"299,893",Sesil Kaprilyan,C-003058,Mohamed Arsath,280000
299815,ACSR - Telekom eSport - Aug25 - Oct23,08/24/2025,10/23/2025,CPCV,,Delivered in Full,"17,284","233,333","257,373","233,351",1,,"299,815",Sesil Kaprilyan,C-002934,DT,222222
300024,ACKR - Dentsu Kazakhstan - Ferrero TR - Oct18 - Oct23,09/10/2025,10/23/2025,CPCV,,Delivered in Full,"2,565","31,130","33,698","31,136",1,,"300,024",Gencay Evren,C-003227,Rajesh Kumar,31130
299995,ACKR - Dentsu Kazakhstan - Ferrero TR - Oct9 - Oct23,09/10/2025,10/23/2025,CPCV,,Not Delivered in Full,"50,000","50,000","22,285","20,352",0,,"299,995",Gencay Evren,C-003227,Rajesh Kumar,20000
299964,ACTR - Universal McCann - H&M - Oct01 - Oct22,01/10/2025,10/22/2025,CPCV,,Delivered in Full,"52,000","1,095,651","1,220,543","1,099,532",1,,"299,964",Gencay Evren,C-003173,Peddakotla Raviteja,1043477.14
299962,ACRO - OMD - Tchibo - Sep30 - Oct22,09/30/2025,10/22/2025,CPCV,,Delivered in Full,"13,545","277,941","295,653","278,058",1,,"299,962",Sesil Kaprilyan,C-003115,Peddakotla Raviteja,264705.71
299960,ACUK - Disney Chad Powers - Sep30 - Oct21,09/29/2025,10/21/2025,CPM,,Not Delivered in Full,0,"3,921,813","1,781,790","1,645,550",0,,"299,960",NA,C-003408,DT,3735060
299826,ACUK - Boots UK Ltd - No. 7 - Sep3 - Oct21 - BLS,08/27/2025,10/21/2025,CPM,,Not Delivered in Full,"10,000","80,000","55,925","54,577",1,,"299,826",NA,-,DT,80000
299961,ACUK - Disney Chad Powers - Sep30 - Oct21 - BLS,09/29/2025,10/21/2025,CPM,,Delivered in Full,"10,000","50,000","50,110","48,499",1,,"299,961",NA,C-003168,DT,47619.05
299945,ACCS - Group M - L’Oreal CZ - Sep22 - Oct19 - CZ,09/26/2025,10/19/2025,CPCV,,Delivered in Full,"76,778","700,000","964,217","701,256",1,,"299,945",Sesil Kaprilyan,C-003145,Rajesh Kumar,666666.67
299946,ACCS - Group M - L’Oreal CZ - Sep22 - Oct19 - HU,09/26/2025,10/19/2025,CPCV,,Delivered in Full,0,"393,000","454,749","393,011",1,,"299,946",Sesil Kaprilyan,C-003144,Rajesh Kumar,374285.71
300023,ACTR - Speed Medya - BiM - Oct18 - Oct19,10/17/2025,10/19/2025,CPCV,,Delivered in Full,"250,000","375,000","422,756","377,325",1,,"300,023",Gencay Evren,C-003276,Mohamed Arsath,357142.86
